# t,ax,ay,az (t in seconds since start)
1.766214,713,8919,23322
1.767415,1016,9614,24381
1.768615,1736,10050,25483
1.769816,2070,10817,26379
1.771016,2125,11484,26721
1.772217,2268,12100,26722
1.773417,2130,12470,25495
1.774618,1715,12568,24288
1.775818,1126,11944,21175
1.780564,483,11863,18357
1.781764,333,11717,16347
1.782965,116,11007,15637
1.784165,-441,10401,13880
1.785366,-1102,10044,11635
1.786566,-1433,9361,10453
1.787766,-2155,8633,8352
1.788967,-2928,8225,6507
1.790167,-3617,7265,4563
1.791368,-3977,6431,3483
1.792568,-4559,5803,1374
1.793769,-5036,5306,-575
1.794969,-5213,4565,-1447
1.796170,-5453,3821,-3124
1.797370,-5645,3455,-4805
1.798571,-5724,2747,-6485
1.799771,-5715,2103,-7375
1.800972,-5701,1737,-8899
1.802172,-5616,1097,-10425
1.803373,-5451,456,-11071
1.829230,-5051,-103,-12485
1.830430,-4644,-377,-13775
1.831631,-4234,-928,-14920
1.832831,-4025,-1371,-15556
1.834032,-3603,-1621,-16578
1.835232,-3140,-2144,-17485
1.836433,-2904,-2493,-18415
1.837633,-2474,-2871,-18859
1.838834,-2179,-3075,-19771
1.840034,-1977,-3396,-20691
1.841235,-1533,-3586,-20776
1.842435,-1084,-3741,-21271
1.843636,-807,-4025,-21658
1.844836,-720,-4213,-21890
1.846037,-536,-4241,-21943
1.847237,-232,-4067,-21145
1.848438,-312,-4157,-20079
1.849638,-613,-3955,-19205
1.850839,-691,-3830,-17813
1.852039,-800,-3568,-16949
1.879319,-849,-3297,-16592
1.880520,-1421,-3588,-16166
1.881720,-8679,-7266,-16568
1.882921,-4330,-722,-14362
1.884121,-2519,1630,-9557
1.885322,-760,2122,-10647
1.886522,-512,2160,-12806
1.887723,-876,997,-12714
1.888923,-1764,219,-11274
1.890124,-2004,159,-9995
1.891324,-1912,320,-9573
1.892525,-1480,472,-8948
1.893725,-1059,487,-8476
1.894926,-965,528,-7831
1.896126,-947,840,-7287
1.897327,-842,1729,-5351
1.898527,-896,2163,-1938
1.899727,-1299,2883,549
1.900928,-2572,3115,6278
1.902128,-3658,3248,10886
1.927570,-3809,3763,13915
1.928770,-3560,4735,15290
1.929971,-2548,5341,17474
1.931171,-1351,6465,19530
1.932372,-700,7464,20454
1.933572,411,8524,22137
1.934773,1330,9026,23287
1.935973,1966,9837,24205
1.937174,2188,10323,24714
1.938374,2439,10510,25513
1.939575,2574,10894,25479
1.940775,2596,11278,24848
1.941976,2298,10864,22323
1.943176,1533,10574,19261
1.944377,1069,10492,16873
1.945577,1182,10116,16006
1.946778,849,9756,14470
1.947978,225,9068,12458
1.949179,-154,8402,11364
1.950379,-932,7835,9137
1.973719,-1661,7348,7079
1.974919,-2510,6658,5091
1.976120,-2623,5907,4054
1.977320,-3094,5531,2066
1.978521,-3527,4809,109
1.979721,-3701,4013,-845
1.980922,-4050,3124,-2522
1.982122,-4353,2885,-4297
1.983323,-4465,2149,-5190
1.984523,-4677,1347,-7043
1.985723,-4683,951,-8764
1.986924,-4538,201,-10504
1.988124,-4411,-460,-11352
1.989325,-3967,-1026,-12898
1.990525,-3508,-1347,-14167
1.991726,-3277,-1907,-15264
1.992926,-2791,-2413,-15923
1.994127,-2384,-2667,-16937
1.995327,-1981,-3123,-17844
1.996528,-1776,-3527,-18280
2.021909,-1402,-3713,-19053
2.023109,-1014,-4109,-19808
2.024310,-807,-4345,-20111
2.025510,-489,-4584,-20490
2.026711,-243,-4671,-20786
2.027911,-23,-4833,-21181
2.029112,70,-4883,-21035
2.030312,100,-4902,-20454
2.031512,-155,-4771,-18835
2.032713,-222,-4450,-17915
2.033913,-154,-4038,-16569
2.035114,-298,-3910,-15451
2.036314,-593,-3727,-14399
2.037515,-723,-3514,-13913
2.038715,-927,-3328,-12970
2.039916,-1088,-2980,-12037
2.041116,-1225,-2609,-11585
2.042317,-1465,-2246,-10793
2.043517,-1733,-2085,-10043
2.044718,-1818,-1711,-9433
2.022050,-1897,-1323,-9015
2.023251,-1952,-1076,-8341
2.024451,-2039,-702,-7737
2.025652,-2052,-264,-7460
2.026852,-2041,225,-6919
2.028053,-2030,399,-6369
2.029253,-2001,812,-6101
2.030454,-1847,1253,-5657
2.031654,-1510,1511,-5193
2.032855,-1048,2073,-4533
2.034055,-825,2763,-3987
2.035256,-549,3712,-2097
2.036456,-745,4141,1480
2.037657,-1299,5073,3785
2.038857,-1776,5817,8487
2.040058,-2068,6204,12022
2.041258,-1732,7149,14291
2.042459,-1459,8145,15124
2.043659,-746,9155,16639
2.044860,50,9579,18270
2.065776,454,10510,19165
2.066976,1395,11392,20862
2.068177,2230,11771,22054
2.069377,2793,12312,22770
2.070578,2882,12536,23016
2.071778,2742,12605,23431
2.072979,2546,12736,23006
2.074179,2407,12472,22082
2.075380,1833,11711,19205
2.076580,1286,11586,16292
2.077781,926,11157,14791
2.078981,733,10351,14066
2.080182,93,9950,12469
2.081382,-618,9092,10356
2.082583,-993,8307,9279
2.083783,-1843,7326,7302
2.084984,-2627,6817,5466
2.086184,-3181,5863,3440
2.087385,-3564,5122,2344
2.088585,-4075,4686,278
2.146218,-4342,3909,-1424
2.147418,-4443,3037,-2187
2.148619,-4585,2202,-3905
2.149819,-4635,1771,-5811
2.151020,-4674,954,-7567
2.152220,-4739,71,-8411
2.153421,-4631,-350,-10045
2.154621,-4352,-1200,-11724
2.155822,-4210,-1859,-12558
2.157022,-3779,-2440,-13909
2.158223,-3287,-2833,-15132
2.159423,-2829,-3321,-15688
2.160624,-2687,-3811,-16708
2.161824,-2306,-3998,-17583
2.163025,-1983,-4360,-18416
2.164225,-1827,-4714,-18864
2.165426,-1532,-4876,-19630
2.166626,-1247,-5085,-20338
2.167827,-849,-5274,-20638
2.169027,-715,-5344,-21203
2.146361,-272,-5341,-21607
2.147561,-32,-5337,-21669
2.148762,23,-5373,-21491
2.149962,-256,-5418,-20263
2.151163,-590,-5331,-18541
2.152363,-609,-5062,-17807
2.153564,-768,-4821,-16788
2.154764,-1123,-4678,-15834
2.155965,-1423,-4372,-14724
2.157165,-1535,-3879,-14173
2.158366,-1742,-3574,-13308
2.159566,-1926,-3058,-12503
2.160767,-2028,-2534,-12131
2.161967,-2252,-2002,-11348
2.163168,-2423,-1763,-10660
2.164368,-2552,-1232,-10130
2.165569,-2630,-683,-9841
2.166769,-2701,-511,-9185
2.167969,-2699,-139,-8492
2.169170,-2692,327,-8134
2.199228,-2654,878,-7325
2.200428,-2634,1158,-6174
2.201629,-2636,1729,-5110
2.202829,-2647,2229,-4467
2.204030,-2489,2579,-3262
2.205230,-2282,3224,-1791
2.206431,-2199,4094,-745
2.207631,-2112,4995,2095
2.208832,-2482,5395,6087
2.210032,-2962,6144,10322
2.211233,-2784,6979,12106
2.212433,-2317,7921,14870
2.213634,-1634,8316,16924
2.214834,-1285,9208,17787
2.216035,-424,10203,19614
2.217235,554,10620,21471
2.218436,1285,11442,22291
2.219636,1813,12133,23710
2.220836,2340,12325,24638
2.222037,2462,12570,25296
2.242773,2463,12848,25458
2.243974,2431,13254,25034
2.245174,2072,13026,22894
2.246375,1169,12206,21254
2.247575,1027,11981,18117
2.248776,668,11831,16246
2.249976,93,11100,14997
2.251177,-290,10274,14199
2.252377,-936,9669,11962
2.253577,-1683,9180,9704
2.254778,-2083,8171,8722
2.255978,-2988,7208,6898
2.257179,-3997,6787,4769
2.258379,-4846,5980,2524
2.259580,-5144,5179,1489
2.260780,-5587,4713,-254
2.261981,-5774,3842,-2119
2.263181,-5903,2994,-3144
2.264382,-6178,2189,-5145
2.265582,-6214,1740,-7040
2.292260,-6142,859,-8950
2.293461,-6111,61,-9666
2.294661,-5900,-320,-11381
2.295862,-5574,-1067,-12940
2.297062,-5386,-1785,-13682
2.298263,-4882,-2363,-15087
2.299463,-4406,-2669,-16360
2.300664,-3620,-3246,-17482
2.301864,-3563,-3731,-18004
2.303065,-3061,-3912,-18953
2.304265,-2607,-4398,-19720
2.305466,-2389,-4792,-20126
2.306666,-2017,-5202,-20849
2.307867,-1610,-5253,-21605
2.309067,-1157,-5432,-22106
2.310268,-1075,-5551,-22227
2.311468,-818,-5584,-22405
2.312669,-621,-5577,-22384
2.313869,-582,-5563,-22164
2.315070,-846,-5510,-20818
2.366353,-1061,-5251,-18928
2.367554,-1055,-4865,-18184
2.368754,-1133,-4481,-17019
2.369955,-1427,-4400,-15852
2.371155,-1855,-4121,-14671
2.372356,-1971,-3701,-14197
2.373556,-2154,-3207,-13336
2.374757,-2312,-3034,-12500
2.375957,-2424,-2542,-12089
2.377157,-2665,-2055,-11250
2.378358,-2889,-1824,-10346
2.379558,-3061,-1328,-9513
2.380759,-3123,-856,-9160
2.381959,-3224,-354,-8536
2.383160,-3215,-116,-8002
2.384360,-3188,349,-7685
2.385561,-3078,802,-7156
2.386761,-2860,1036,-6659
2.387962,-2468,1552,-6066
2.389162,-2214,2090,-5793
2.366525,-1695,2370,-4895
2.367725,-1321,3024,-3352
2.368926,-1305,3700,-2219
2.370126,-1609,4406,1001
2.371327,-2227,4739,4986
2.372527,-2761,5286,8683
2.373728,-2818,5878,10309
2.374928,-2400,6261,12764
2.376128,-1654,7089,14611
2.377329,-1290,7772,15588
2.378529,-625,8463,17799
2.379730,127,8808,20234
2.380930,819,9555,22110
2.382131,1435,10263,22950
2.383331,2119,10574,23835
2.384532,2569,11070,24284
2.385732,2628,11350,24342
2.386933,2574,11648,23956
2.388133,2395,11613,22209
2.389334,1892,11169,19298
2.366720,1515,10976,17821
2.367921,1246,10829,15617
2.369121,906,10247,14234
2.370322,599,9535,13528
2.371522,74,8954,11485
2.372723,-572,8495,9208
2.373923,-1147,7695,8221
2.375124,-1666,6821,6324
2.376324,-2481,6424,4327
2.377525,-3140,5704,2172
2.378725,-3367,4952,1119
2.379926,-3726,4168,-637
2.381126,-3962,3945,-2225
2.382327,-4104,3171,-3043
2.383527,-4286,2548,-4818
2.384728,-4381,2195,-6741
2.385928,-4343,1498,-8423
2.387129,-4259,878,-9188
2.388329,-4157,318,-10650
2.389530,-3936,-18,-12159
2.412306,-3822,-558,-12865
2.413506,-3545,-1067,-14094
2.414707,-3275,-1343,-15240
2.415907,-3005,-1840,-16326
2.417108,-2837,-2287,-16913
2.418308,-2499,-2510,-18003
2.419509,-2127,-2916,-19041
2.420709,-1924,-3283,-19531
2.421910,-1569,-3630,-20481
2.423110,-1166,-3751,-21199
2.424311,-783,-3930,-21711
2.425511,-606,-4038,-21859
2.426712,-328,-4084,-22052
2.427912,-250,-4147,-21700
2.429113,-345,-4265,-21142
2.430313,-731,-4114,-19462
2.431513,-814,-3981,-17932
2.432714,-801,-3798,-16907
2.433914,-1047,-3742,-16530
2.435115,-1493,-3716,-15499
2.457410,-1808,-3527,-14522
2.458610,-1930,-3239,-14038
2.459811,-2166,-3061,-13111
2.461011,-2370,-2745,-12187
2.462212,-2466,-2464,-11456
2.463412,-2582,-2044,-10887
2.464613,-2599,-1864,-10196
2.465813,-2644,-1530,-9626
2.467014,-2611,-1084,-9292
2.468214,-2549,-615,-8751
2.469415,-2432,-404,-8117
2.470615,-2116,52,-7770
2.471816,-2164,551,-6954
2.473016,-1966,787,-6029
2.474217,-1768,1291,-4929
2.475417,-1680,1907,-4202
2.476617,-1655,2769,-2233
2.477818,-1866,2961,612
2.479018,-2069,3714,2379
2.480219,-2583,4510,6489
2.502278,-2697,5013,10769
2.503478,-2257,5982,14355
2.504679,-2224,6512,15927
2.505879,-2015,7472,18644
2.507080,-1428,8039,21166
2.508280,-984,9196,22342
2.509481,116,10314,24298
2.510681,1223,10876,25704
2.511882,2074,11928,26447
2.513082,2335,12614,26822
2.514283,2475,12816,27030
2.515483,2705,13126,26583
2.516684,2444,13392,25780
2.517884,1947,12498,23042
2.519085,1020,12296,19593
2.520285,646,12176,16794
2.521486,406,11385,16039
2.522686,-291,10891,14402
2.523886,-1189,10058,12280
2.525087,-1647,9324,11025
2.553015,-2514,8486,8660
2.554215,-3402,8038,6605
2.555416,-4290,7121,4564
2.556616,-4459,6179,3425
2.557817,-4953,5701,1421
2.559017,-5302,4849,-569
2.560217,-5512,3905,-1491
2.561418,-5837,2917,-3178
2.562618,-6041,2616,-4911
2.563819,-6048,1861,-6577
2.565019,-6134,1055,-7394
2.566220,-6127,638,-8910
2.567420,-5978,-78,-10473
2.568621,-5860,-875,-11321
2.569821,-5508,-1478,-13052
2.571022,-5104,-1802,-14408
2.572222,-4639,-2405,-14996
2.573423,-4397,-2933,-16124
2.574623,-3936,-3199,-17307
2.575824,-3472,-3689,-18309
2.620962,-3281,-4142,-18765
2.622162,-2840,-4566,-19611
2.623362,-2450,-4651,-20458
2.624563,-2232,-4904,-20857
2.625763,-1816,-5141,-21521
2.626964,-1378,-5227,-22078
2.628164,-1029,-5404,-22412
2.629365,-920,-5494,-22471
2.630565,-723,-5499,-22356
2.631766,-683,-5474,-21535
2.632966,-798,-5331,-20764
2.634167,-959,-5039,-18813
2.635367,-934,-4813,-17412
2.636568,-1084,-4424,-16258
2.637768,-1347,-4194,-15512
2.638969,-1727,-3999,-14309
2.640169,-1873,-3505,-13337
2.641370,-1964,-3127,-12909
2.642570,-2208,-2691,-12151
2.643771,-2392,-2485,-11346
2.621104,-2510,-2050,-10355
2.622304,-2583,-1664,-10078
2.623505,-2702,-1448,-9373
2.624705,-2752,-1005,-8747
2.625906,-2775,-547,-8418
2.627106,-2738,-61,-7856
2.628307,-2642,185,-7264
2.629507,-2613,637,-6465
2.630708,-2588,1083,-6296
2.631908,-2394,1324,-5548
2.633109,-2129,1824,-4777
2.634309,-1953,2302,-4428
2.635510,-1496,2837,-3586
2.636710,-1021,3232,-2310
2.637910,-903,3992,26
2.639111,-1060,4829,1940
2.640311,-1623,5193,6386
2.641512,-2005,5880,10837
2.642712,-1992,6551,12722
2.643913,-1636,7185,15504
2.668534,-1111,7677,17584
2.669735,-334,8492,19223
2.670935,118,9271,20315
2.672136,950,9598,21960
2.673336,1724,10338,23305
2.674537,2057,11144,23753
2.675737,2611,11714,24228
2.676938,2815,11775,24221
2.678138,2754,11801,23977
2.679338,2434,11515,22287
2.680539,1769,11142,19444
2.681739,1307,10813,16646
2.682940,1180,10339,15727
2.684140,840,9954,14419
2.685341,232,9170,12704
2.686541,-128,8415,11677
2.687742,-900,7714,9496
2.688942,-1676,7303,7442
2.690143,-2426,6381,5425
2.691343,-2767,5583,4550
2.718712,-3316,5214,2424
2.719912,-3740,4451,435
2.721113,-3882,3749,-496
2.722313,-4117,2995,-2070
2.723514,-4318,2390,-3614
2.724714,-4403,1989,-5256
2.725914,-4592,1247,-6188
2.727115,-4721,927,-7746
2.728315,-4692,287,-9374
2.729516,-4604,-299,-10188
2.730716,-4381,-882,-11859
2.731917,-4057,-1130,-13306
2.733117,-3568,-1560,-14424
2.734318,-3375,-2034,-15041
2.735518,-2984,-2230,-16204
2.736719,-2595,-2675,-17285
2.737919,-2353,-3033,-17760
2.739120,-1950,-3471,-18603
2.740320,-1614,-3544,-19367
2.741521,-1191,-3776,-19687
2.743972,-1095,-3975,-20235
2.745173,-636,-4050,-20614
2.746373,-321,-4189,-20909
2.747574,-222,-4324,-21004
2.748774,-192,-4350,-20953
2.749975,-344,-4303,-19982
2.751175,-719,-4113,-19139
2.752376,-581,-3861,-17366
2.753576,-589,-3659,-16084
2.754777,-793,-3391,-14879
2.755977,-909,-3113,-14318
2.757178,-1081,-2678,-13258
2.758378,-1211,-2565,-12202
2.759578,-1298,-2200,-11677
2.760779,-1544,-1812,-10620
2.761979,-1768,-1609,-9722
2.763180,-1922,-1283,-8778
2.764380,-1978,-938,-8485
2.765581,-2022,-715,-7762
2.766781,-1975,-313,-7162
2.793984,-1931,70,-6886
2.795184,-1826,514,-6458
2.796385,-1427,738,-6224
2.797585,-783,1213,-6084
2.798786,-373,1728,-5782
2.799986,394,1986,-5135
2.801187,816,2537,-3636
2.802387,839,3185,-2340
2.803588,404,3735,1124
2.804788,-383,4036,5134
2.805989,-977,4736,8644
2.807189,-936,5531,10044
2.808390,-766,5899,12226
2.809590,-411,6729,14042
2.810791,-147,7519,14782
2.811991,423,8416,16189
2.813192,1127,8692,17336
2.814392,2001,9449,17958
2.815593,2132,10032,18101
2.816793,2570,10225,18065
2.839124,2809,10522,17548
2.840325,2804,10524,16948
2.841525,2586,10040,15079
2.842726,2222,9778,12762
2.843926,1854,9450,11761
2.845127,1935,8841,10491
2.846327,1679,8532,9441
2.847528,1362,7864,7796
2.848728,1158,7176,6872
2.849929,722,6614,5186
2.851129,234,6199,3648
2.852330,-291,5550,2890
2.853530,-426,4946,1378
2.854730,-662,4629,-181
2.855931,-829,4061,-1657
2.857131,-872,3418,-2302
2.858332,-908,2586,-3719
2.859532,-839,2447,-5084
2.860733,-755,1911,-5712
2.861933,-574,1395,-6777
2.882136,-409,1116,-7630
2.883337,-293,647,-8258
2.884537,-275,170,-8703
2.885738,-207,-13,-9346
2.886938,-119,-378,-9946
2.888139,-52,-723,-10227
2.889339,112,-988,-10804
2.890540,184,-1093,-11365
2.891740,288,-1320,-11859
2.892941,395,-1521,-12055
2.894141,646,-1565,-12403
2.895342,978,-1676,-12548
2.896542,1107,-1776,-12490
2.897743,1248,-1864,-12121
2.898943,1225,-1914,-11513
2.900144,1180,-1916,-10910
2.901344,1077,-1809,-10342
2.902545,944,-1760,-9428
2.903745,821,-1591,-8592
2.904945,749,-1423,-8247
2.927176,736,-1051,-7723
2.928377,764,-1081,-7134
2.929577,1023,-823,-6580
2.930778,799,-527,-6253
2.931978,809,-373,-5725
2.933179,837,-52,-5234
2.934379,859,296,-4977
2.935580,940,722,-4507
2.936780,998,775,-4123
2.937981,986,1103,-3911
2.939181,964,1410,-3453
2.940381,955,1502,-3043
2.941582,905,1739,-2766
2.942782,962,1995,-2742
2.943983,932,2062,-2657
2.945183,887,2249,-2571
2.946384,897,2460,-2591
2.947584,970,2535,-2792
2.948785,1007,2543,-3161
2.949985,1015,2493,-3495
2.927353,1001,2469,-3637
2.928554,985,2455,-3937
2.929754,969,2425,-4225
2.930954,942,2351,-4389
2.932155,925,2222,-4774
2.933355,905,2181,-5244
2.934556,881,2068,-5718
2.935756,856,1924,-5982
2.936957,788,1848,-6456
2.938157,738,1696,-6927
2.939358,723,1543,-7163
2.940558,629,1403,-7587
2.941759,540,1331,-7923
2.942959,480,1242,-8352
2.944160,449,1122,-8391
2.945360,437,1066,-8637
2.946561,440,996,-8736
2.947761,445,949,-8786
2.948962,440,960,-8859
2.950162,439,929,-8837
2.977067,404,925,-8781
2.978268,416,930,-8662
2.979468,423,933,-8522
2.980669,500,948,-8261
2.981869,541,945,-8122
2.983070,650,980,-7868
2.984270,878,1005,-7471
2.985471,1241,1096,-6865
2.986671,1200,1163,-6344
2.987872,1411,1225,-5561
2.989072,1648,1356,-4586
2.990273,1753,1520,-3976
2.991473,1993,1594,-2439
2.992673,2122,1822,-492
2.993874,1854,2104,711
2.995074,1894,2401,3497
2.996275,1811,2612,6503
2.997475,1941,2878,9252
2.998676,1976,3088,10517
2.999876,2043,3472,13003
3.002692,2216,3584,15427
3.003892,2313,3992,16618
3.005093,2715,4532,18625
3.006293,3009,4850,20333
3.007494,3175,5711,21801
3.008694,3189,6638,22533
3.009895,3110,7618,23685
3.011095,3551,8077,24623
3.012296,3470,9131,24594
3.013496,2577,9944,23527
3.014696,1235,9962,21005
3.015897,-127,9776,17946
3.017097,-589,10063,16685
3.018298,-1115,10111,15044
3.019498,-1694,9759,13847
3.020699,-2044,9154,13112
3.021899,-3022,8853,11309
3.023100,-3955,8612,9171
3.024300,-5123,7940,7224
3.025501,-5530,7408,6281
3.050004,-6378,7056,4208
3.051205,-7215,6330,2269
3.052405,-7412,5749,1290
3.053606,-8235,5160,-676
3.054806,-8942,4629,-2580
3.056007,-9354,3914,-4517
3.057207,-9436,3054,-5532
3.058408,-9736,2690,-7382
3.059608,-9949,1833,-9106
3.060809,-9896,1090,-9905
3.062009,-9901,394,-11464
3.063210,-9690,25,-13106
3.064410,-9263,-640,-14760
3.065611,-9240,-1278,-15449
3.066811,-8747,-1594,-17000
3.068012,-8174,-2223,-18436
3.069212,-7869,-2757,-19116
3.070413,-7017,-3272,-20246
3.071613,-6206,-3516,-21342
3.072814,-5577,-4001,-21806
3.095713,-5158,-4344,-22558
3.096913,-4516,-4610,-23105
3.098114,-4031,-5022,-23718
3.099314,-3856,-5389,-24048
3.100515,-3616,-5834,-24510
3.101715,-3325,-5891,-24750
3.102916,-2914,-6006,-24845
3.104116,-2773,-5968,-24806
3.105317,-2590,-5988,-23856
3.106517,-2726,-5900,-22155
3.107718,-2662,-5594,-21122
3.108918,-2512,-5218,-19469
3.110119,-2695,-5209,-18141
3.111319,-2944,-4905,-17431
3.112519,-3427,-4501,-15856
3.113720,-3776,-4251,-14464
3.114920,-4160,-3746,-13112
3.116121,-4367,-3271,-12656
3.117321,-4738,-3049,-11516
3.118522,-5050,-2570,-10596
3.143108,-5148,-2071,-10169
3.144308,-5242,-1584,-9423
3.145509,-5221,-1374,-8782
3.146709,-5130,-962,-8318
3.147910,-5082,-588,-8182
3.149110,-5021,-433,-7810
3.150311,-5028,-92,-7253
3.151511,-5001,202,-6987
3.152712,-5007,495,-6426
3.153912,-4962,629,-5954
3.155113,-4940,914,-5441
3.156313,-4865,1173,-5235
3.157513,-4762,1315,-4625
3.158714,-4706,1586,-3970
3.159914,-4658,1783,-3651
3.161115,-4470,1871,-3201
3.162315,-4041,2125,-2782
3.163516,-3557,2456,-2265
3.164716,-3295,2806,-1694
3.165917,-2875,2993,-334
3.189227,-2658,3360,1634
3.190427,-2617,3767,2880
3.191628,-2605,4193,5825
3.192828,-2484,4553,9132
3.194029,-2672,4821,10989
3.195229,-2849,5136,14883
3.196430,-2372,5436,18210
3.197630,-1598,6052,20727
3.198831,-1173,6649,21832
3.200031,-281,7215,23875
3.201232,618,7608,25696
3.202432,1617,8297,26393
3.203633,2008,9051,27187
3.204833,2612,9386,27126
3.206033,2871,9951,26661
3.207234,2826,10339,26294
3.208434,2553,10507,24908
3.209635,2174,10491,22612
3.210835,1923,10279,21481
3.212036,1628,10334,19833
3.189379,1108,10186,18563
3.190580,259,9637,17405
3.191780,-212,9223,16222
3.192980,-1067,9041,14231
3.194181,-2044,8482,12437
3.195381,-2558,7920,11592
3.196582,-3528,7197,9772
3.197782,-4739,6983,7903
3.198983,-5504,6447,6043
3.200183,-5808,5847,4880
3.201384,-6455,5481,2878
3.202584,-7256,4666,1219
3.203785,-7523,4043,388
3.204985,-7915,3273,-1427
3.206186,-8312,2906,-3276
3.207386,-8449,2304,-4968
3.208587,-8634,1644,-5969
3.209787,-8753,1282,-7643
3.210988,-8879,494,-9408
3.212188,-8831,-44,-10263
3.237442,-8541,-264,-11929
3.238643,-8236,-803,-13505
3.239843,-8108,-1336,-14976
3.241044,-7889,-1807,-15558
3.242244,-7597,-2035,-16944
3.243445,-7107,-2463,-18268
3.244645,-6789,-2816,-18999
3.245846,-6173,-3287,-20173
3.247046,-5543,-3367,-21264
3.248247,-4701,-3644,-21743
3.249447,-4557,-3936,-22557
3.250648,-3981,-4035,-23312
3.251848,-3537,-4326,-23773
3.253049,-3394,-4573,-24010
3.254249,-3087,-4657,-24420
3.255450,-2850,-4765,-24704
3.256650,-2705,-4709,-24744
3.257851,-2475,-4656,-24572
3.259051,-2639,-4618,-23204
3.260251,-2853,-4431,-21106
3.282251,-2777,-4067,-20235
3.283452,-2696,-3628,-18913
3.284652,-2962,-3660,-17639
3.285853,-3139,-3338,-16282
3.287053,-3402,-2926,-15642
3.288254,-3713,-2718,-14497
3.289454,-4043,-2308,-13149
3.290655,-4248,-1971,-12742
3.291855,-4576,-1766,-11728
3.293055,-4804,-1374,-10863
3.294256,-4877,-966,-10406
3.295456,-5029,-540,-9642
3.296657,-5048,-315,-8998
3.297857,-5014,82,-8480
3.299058,-4980,437,-8209
3.300258,-4818,660,-7680
3.301459,-4720,965,-7143
3.302659,-4646,1263,-6867
3.303860,-4157,1639,-6448
3.305060,-3624,1780,-6108
3.329825,-3097,2068,-5585
3.331026,-2902,2475,-4941
3.332226,-2620,2729,-3277
3.333426,-2640,3156,-1052
3.334627,-2739,3579,259
3.335827,-2904,4027,2855
3.337028,-2938,4148,5371
3.338228,-2632,4574,7583
3.339429,-2644,4983,8939
3.340629,-2294,5184,11719
3.341830,-1754,5592,14648
3.343030,-1407,5982,16098
3.344231,-721,6159,18773
3.345431,292,6453,21138
3.346632,1254,6675,22207
3.347832,1387,7051,23925
3.349033,1736,7182,25175
3.350233,2127,7539,25871
3.351434,2289,8051,25990
3.352634,2545,8620,25829
3.376068,2687,9066,24975
3.377268,2456,9584,24090
3.378468,2004,9541,21583
3.379669,1526,9650,19134
3.380869,1317,9748,17394
3.382070,1089,9319,16720
3.383270,253,8712,15341
3.384471,-646,8473,13427
3.385671,-1112,7948,12409
3.386872,-2038,7400,10531
3.388072,-3009,7068,8618
3.389273,-3894,6465,6787
3.390473,-4338,5912,5790
3.391674,-4924,5680,3808
3.392874,-5448,5123,1841
3.394075,-5852,4404,996
3.395275,-6213,3745,-746
3.396476,-6574,3470,-2464
3.397676,-7002,2831,-4282
3.398877,-7124,2122,-4995
3.422140,-7419,1836,-6709
3.423341,-7433,1250,-8584
3.424541,-7482,607,-9448
3.425742,-7263,-13,-11302
3.426942,-7162,-301,-13025
3.428142,-6754,-817,-14622
3.429343,-6630,-1317,-15294
3.430543,-6150,-1547,-16510
3.431744,-5717,-1973,-17674
3.432944,-5487,-2401,-18237
3.434145,-5013,-2801,-19397
3.435345,-4478,-2954,-20429
3.436546,-3964,-3282,-21431
3.437746,-3728,-3595,-21797
3.438947,-3308,-3735,-22590
3.440147,-2848,-3909,-23201
3.441348,-2637,-4045,-23433
3.442548,-2242,-4057,-23778
3.443749,-1920,-4054,-24036
3.444949,-1788,-3992,-24047
3.466604,-1737,-4035,-23328
3.467805,-2097,-4029,-21580
3.469005,-2227,-3857,-19684
3.470206,-2205,-3556,-18984
3.471406,-2377,-3505,-17666
3.472607,-2804,-3336,-16382
3.473807,-3248,-3107,-15700
3.475008,-3333,-2756,-14508
3.476208,-3652,-2579,-13546
3.477409,-4010,-2258,-12477
3.478609,-4194,-1967,-12017
3.479809,-4502,-1540,-11255
3.481010,-4648,-1424,-10556
3.482210,-4622,-1097,-10270
3.483411,-4586,-757,-9767
3.484611,-4542,-581,-9336
3.485812,-4414,-227,-8944
3.487012,-4334,48,-8733
3.488213,-4275,179,-8324
3.489413,-4136,540,-7786
3.511143,-4027,900,-7477
3.512343,-3813,1229,-6956
3.513544,-3492,1390,-6574
3.514744,-3064,1759,-6069
3.515945,-2775,2198,-5563
3.517145,-2182,2471,-4322
3.518346,-1925,3009,-2392
3.519546,-1960,3536,-1058
3.520747,-2467,3899,2438
3.521947,-3118,4031,6322
3.523148,-3397,4234,10034
3.524348,-3442,4666,11674
3.525549,-2928,4864,14379
3.526749,-2328,5224,16859
3.527950,-1657,5542,18180
3.529150,-707,6009,20640
3.530351,146,6327,22859
3.531551,989,6877,24455
3.532752,1126,7394,24960
3.533952,1754,7736,25939
3.511322,2180,8449,26755
3.512522,2311,9242,27026
3.513723,2523,10221,26686
3.514923,2233,10428,24515
3.516124,1776,10402,22990
3.517324,1356,10404,19967
3.518525,1216,10498,17564
3.519725,793,10046,16050
3.520926,443,9353,15406
3.522126,-347,8856,13646
3.523327,-1213,8513,11494
3.524527,-1891,7937,10442
3.525728,-2459,7283,8576
3.526928,-3410,6904,6687
3.528129,-4163,6250,4753
3.529329,-4432,5639,3743
3.530530,-4928,5056,1847
3.531730,-5302,4745,160
3.532930,-5482,4030,-654
3.534131,-5949,3311,-2367
3.557444,-6221,2993,-4088
